# started on Sun Jul 12 15:31:39 2026

51831380101,,cycles,0.24%,9303745115,66.00,,
100499338699,,instructions,0.18%,11631711967,83.00,1.94,insn per cycle
1996366070,,branches,1.57%,11633630311,83.00,,
16420754,,branch-misses,4.07%,11635458733,83.00,0.82,of all branches
2071710650,,cache-references,0.02%,11629974849,83.00,,
104534244,,cache-misses,12.02%,11629790664,83.00,5.05,of all cache refs
