# started on Sun Jul 12 15:30:50 2026

52563761657,,cycles,0.99%,9284552017,66.00,,
98070641563,,instructions,0.49%,11607456429,83.00,1.87,insn per cycle
1639726961,,branches,5.01%,11608338280,83.00,,
13390963,,branch-misses,5.16%,11611967633,83.00,0.82,of all branches
2065633823,,cache-references,0.02%,11605674314,83.00,,
82949247,,cache-misses,2.50%,11606249164,83.00,4.02,of all cache refs
